transaction_id,user_id,amount,currency,timestamp,merchant_id
TXN121657,USER3006,94.27,EUR,2024-02-11 03:19:38,M110
TXN121658,USER4829,244.4,KES,2024-03-13 16:09:17,M303
TXN121659,USER4107,133.7,KES,2024-03-29 22:04:25,M449
TXN121660,USER1372,268.38,EUR,2024-03-23 13:00:16,M273
TXN121661,USER2511,222.08,USD,2024-01-25 13:08:35,M328
TXN121662,USER4330,170.15,EUR,2024-03-08 03:58:41,M414
TXN121663,USER4041,685.3,USD,2024-03-04 10:28:38,M135
TXN121664,USER1530,260.67,USD,2024-03-11 09:15:14,M169
TXN121665,USER1923,492.11,KES,2024-02-21 16:03:50,M158
TXN121666,USER1022,55.46,KES,2024-03-07 07:49:41,M334
TXN121667,USER3151,250.1,KES,2024-02-16 19:38:12,M195
TXN121668,USER1240,182.16,USD,2024-04-08 03:34:09,M469
TXN121669,USER2004,516.19,USD,2024-01-30 22:21:39,M447
TXN121670,USER3950,142.85,KES,2024-01-11 21:12:49,M105
TXN121671,USER2896,65.6,USD,2024-01-23 00:45:49,M203
TXN121672,USER4787,97.17,KES,2024-03-20 20:17:27,M368
TXN121673,USER4324,49.39,EUR,2024-02-05 05:36:37,M176
TXN121674,USER2165,49.69,EUR,2024-01-31 00:43:27,M328
TXN121675,USER1813,127.13,USD,2024-01-31 18:41:33,M192
TXN121676,USER1654,446.18,USD,2024-01-09 01:49:29,M299
TXN121677,USER4522,42.61,USD,2024-04-20 04:53:23,M178
TXN121678,USER1782,67.9,USD,2024-02-09 22:29:27,M354
TXN121679,USER3354,383.45,KES,2024-03-15 14:27:31,M131
TXN121680,USER4571,82.88,USD,2024-03-25 03:24:12,M262
TXN121681,USER4693,656.22,USD,2024-02-13 13:58:23,M342
TXN121682,USER1007,62.65,KES,2024-04-11 04:06:10,M362
TXN121683,USER4140,116.73,USD,2024-03-23 13:25:24,M207
TXN121684,USER4773,20.1,EUR,2024-01-07 21:33:14,M108
TXN121685,USER2714,970.11,KES,2024-04-04 22:29:52,M267
TXN121686,USER1574,441.71,USD,2024-01-26 11:36:45,M318
TXN121687,USER4139,340.27,USD,2024-02-15 21:55:20,M257
TXN121688,USER4789,34.24,USD,2024-04-24 14:10:40,M430
TXN121689,USER1911,697.08,EUR,2024-01-31 02:52:56,M484
TXN121690,USER4479,529.44,KES,2024-04-17 22:07:44,M121
TXN121691,USER1517,114.42,USD,2024-03-30 21:34:48,M353
TXN121692,USER4190,228.91,EUR,2024-03-24 21:36:38,M491
TXN121693,USER4896,977.46,USD,2024-04-24 16:48:00,M492
TXN121694,USER4102,105.44,KES,2024-04-13 16:39:31,M332
TXN121695,USER2541,23.99,KES,2024-04-08 10:59:12,M156
TXN121696,USER1482,404.66,EUR,2024-01-07 04:58:01,M483
TXN121697,USER3254,129.44,EUR,2024-02-13 22:00:57,M324
TXN121698,USER3716,868.09,KES,2024-02-08 22:10:10,M210
TXN121699,USER1578,160.1,USD,2024-01-08 22:36:19,M150
TXN121700,USER1386,5.98,EUR,2024-01-14 09:34:10,M320
TXN121701,USER1411,135.35,EUR,2024-03-20 05:55:18,M431
TXN121702,USER2865,253.21,KES,2024-04-03 15:25:45,M163
TXN121703,USER2393,5.27,EUR,2024-03-12 08:38:44,M405
TXN121704,USER2376,106.7,KES,2024-03-31 08:13:45,M145
TXN121705,USER2967,33.82,USD,2024-03-10 18:04:20,M461
TXN121706,USER2359,206.06,USD,2024-03-23 16:14:48,M416
TXN121707,USER3938,630.93,USD,2024-03-24 18:40:02,M261
TXN121708,USER1905,195.94,USD,2024-04-03 18:44:08,M212
TXN121709,USER2312,237.41,EUR,2024-02-06 02:14:36,M415
TXN121710,USER1962,101.02,EUR,2024-04-01 10:54:11,M385
TXN121711,USER1964,165.63,USD,2024-02-27 21:49:21,M226
TXN121712,USER3187,156.99,EUR,2024-04-21 07:47:45,M288
TXN121713,USER2976,285.1,EUR,2024-01-20 01:11:51,M353
TXN121714,USER3347,388.86,USD,2024-04-24 05:30:51,M123
TXN121715,USER2036,217.47,EUR,2024-01-11 14:19:14,M149
TXN121716,USER1663,780.5,USD,2024-03-10 05:38:35,M147
TXN121717,USER4499,352.39,KES,2024-03-19 23:21:37,M359
TXN121718,USER1824,26.63,KES,2024-04-14 04:40:52,M496
TXN121719,USER2887,141.64,USD,2024-03-28 22:37:55,M170
TXN121720,USER3447,467.1,USD,2024-01-12 01:22:40,M269
TXN121721,USER1991,576.25,USD,2024-03-12 09:45:21,M484
TXN121722,USER2132,95.67,EUR,2024-03-22 04:32:10,M151
TXN121723,USER4556,258.71,KES,2024-01-24 13:01:35,M259
TXN121724,USER4959,105.71,USD,2024-03-17 02:34:09,M176
TXN121725,USER4427,26.4,EUR,2024-01-11 13:54:28,M234
TXN121726,USER3196,431.89,EUR,2024-01-17 08:36:40,M440
TXN121727,USER4950,537.51,USD,2024-02-11 21:06:38,M153
TXN121728,USER2739,140.54,KES,2024-01-23 16:30:45,M140
TXN121729,USER3354,3.7,USD,2024-01-01 09:38:54,M174
TXN121730,USER4604,338.6,KES,2024-03-12 21:15:20,M223
TXN121731,USER2083,129.62,EUR,2024-02-23 13:35:31,M404
TXN121732,USER1434,15.6,USD,2024-01-26 19:34:03,M464
TXN121733,USER1020,41.99,USD,2024-01-25 13:31:10,M271
TXN121734,USER3922,33.0,KES,2024-03-09 15:29:43,M247
TXN121735,USER3429,231.85,KES,2024-01-13 10:48:31,M130
TXN121736,USER3292,71.17,USD,2024-01-29 17:58:42,M280
TXN121737,USER2925,27.32,USD,2024-01-05 18:00:33,M417
TXN121738,USER4144,499.35,USD,2024-03-29 16:09:09,M359
TXN121739,USER2472,627.14,KES,2024-04-22 23:42:30,M476
TXN121740,USER2099,29.83,USD,2024-01-31 18:22:40,M348
TXN121741,USER3745,52.33,USD,2024-02-23 18:20:35,M251
TXN121742,USER3637,179.36,USD,2024-02-20 14:19:00,M462
TXN121743,USER1389,32.62,EUR,2024-03-03 16:37:34,M211
TXN121744,USER4648,34.54,USD,2024-02-13 09:58:00,M218
TXN121745,USER4413,82.07,USD,2024-01-16 07:19:31,M193
TXN121746,USER4361,595.86,USD,2024-01-29 17:36:20,M278
TXN121747,USER3615,656.37,USD,2024-04-02 05:45:34,M134
TXN121748,USER2354,368.76,KES,2024-03-10 05:10:56,M324
TXN121749,USER3306,237.96,USD,2024-01-08 23:29:46,M349
TXN121750,USER1425,255.07,USD,2024-01-26 01:03:43,M220
TXN121751,USER2725,126.81,EUR,2024-02-16 07:23:54,M215
TXN121752,USER2029,151.07,KES,2024-03-15 18:52:08,M140
TXN121753,USER1005,201.27,KES,2024-03-31 20:31:39,M302
TXN121754,USER1190,262.82,EUR,2024-03-08 14:34:55,M320
TXN121755,USER1147,20.37,USD,2024-04-14 02:19:06,M321
TXN121756,USER1404,50.95,EUR,2024-04-03 04:09:36,M263
TXN121757,USER1257,659.06,USD,2024-02-25 03:33:21,M471
TXN121758,USER3777,81.64,USD,2024-03-25 09:12:16,M328
TXN121759,USER4550,62.52,EUR,2024-01-19 17:03:12,M199
TXN121760,USER3137,109.61,KES,2024-02-10 06:12:47,M297
TXN121761,USER1823,68.76,USD,2024-01-03 11:16:17,M184
TXN121762,USER4935,19.12,USD,2024-03-26 21:05:25,M471
TXN121763,USER1009,46.63,EUR,2024-04-17 19:12:39,M120
TXN121764,USER2110,204.42,KES,2024-02-13 16:58:16,M228
TXN121765,USER4833,50.51,KES,2024-02-05 17:51:10,M326
TXN121766,USER1837,208.64,USD,2024-01-31 16:49:06,M280
TXN121767,USER4222,21.09,USD,2024-01-01 00:02:37,M145
TXN121768,USER1987,8.56,USD,2024-02-05 13:11:17,M251
TXN121769,USER1624,395.47,USD,2024-01-02 22:25:00,M493
TXN121770,USER1029,285.45,USD,2024-03-05 22:38:28,M372
TXN121771,USER3175,219.34,EUR,2024-03-20 05:11:53,M344
TXN121772,USER4149,6.28,KES,2024-02-11 11:11:58,M385
TXN121773,USER3468,54.72,USD,2024-02-16 15:05:20,M490
TXN121774,USER2078,334.6,KES,2024-02-06 16:35:38,M489
TXN121775,USER4551,31.25,KES,2024-01-31 20:11:00,M186
TXN121776,USER3352,335.17,KES,2024-02-07 11:51:06,M136
TXN121777,USER1545,175.53,KES,2024-03-06 01:00:38,M242
TXN121778,USER2128,269.7,USD,2024-03-06 00:01:44,M227
TXN121779,USER2195,206.85,USD,2024-03-26 03:40:21,M159
TXN121780,USER2522,107.91,USD,2024-01-16 10:44:50,M355
TXN121781,USER3069,69.06,USD,2024-04-20 23:29:19,M277
TXN121782,USER4358,223.39,USD,2024-03-01 12:50:47,M165
TXN121783,USER3438,328.92,USD,2024-04-07 23:44:03,M332
TXN121784,USER1616,9.15,EUR,2024-01-08 03:13:11,M203
TXN121785,USER1148,95.58,EUR,2024-02-11 18:50:00,M187
TXN121786,USER4343,86.38,KES,2024-03-25 07:43:49,M258
TXN121787,USER2811,163.96,USD,2024-01-12 05:43:53,M286
TXN121788,USER3346,24.19,EUR,2024-01-20 10:48:55,M279
TXN121789,USER1171,541.87,EUR,2024-03-07 12:39:26,M117
TXN121790,USER1046,159.04,USD,2024-02-26 13:15:01,M369
TXN121791,USER1625,514.75,KES,2024-02-15 20:38:24,M129
TXN121792,USER2810,339.59,USD,2024-01-20 02:17:48,M441
TXN121793,USER4887,42.55,EUR,2024-01-02 07:54:44,M356
TXN121794,USER3254,28.39,USD,2024-01-01 16:39:50,M280
TXN121795,USER1452,395.02,USD,2024-03-11 14:15:46,M111
TXN121796,USER2418,153.62,USD,2024-02-19 15:14:14,M100
TXN121797,USER3972,3.99,USD,2024-03-31 14:18:10,M249
TXN121798,USER1753,544.31,USD,2024-02-09 07:17:10,M126
TXN121799,USER4372,128.12,KES,2024-01-01 00:09:55,M349
TXN121800,USER3755,71.6,EUR,2024-02-28 19:56:16,M364
TXN121801,USER2008,145.38,KES,2024-02-21 22:45:48,M460
TXN121802,USER3723,346.23,KES,2024-01-23 15:17:47,M446
TXN121803,USER4247,23.37,KES,2024-04-25 03:47:08,M270
TXN121804,USER3902,88.92,USD,2024-01-14 03:32:25,M156
TXN121805,USER3830,76.8,EUR,2024-02-14 14:28:02,M260
TXN121806,USER2133,366.08,KES,2024-03-02 04:49:29,M132
TXN121807,USER3731,301.44,KES,2024-02-09 15:48:23,M279
TXN121808,USER4010,102.2,EUR,2024-02-11 21:19:07,M352
TXN121809,USER3911,218.42,EUR,2024-04-14 02:41:16,M357
TXN121810,USER2225,100.32,EUR,2024-02-17 05:50:15,M365
TXN121811,USER1167,169.41,USD,2024-02-22 23:40:01,M400
TXN121812,USER4685,946.95,EUR,2024-02-27 14:09:15,M110
TXN121813,USER1085,153.39,EUR,2024-03-10 10:24:18,M414
TXN121814,USER2677,894.39,KES,2024-02-13 11:43:05,M202
TXN121815,USER2982,275.03,KES,2024-04-17 18:24:00,M156
TXN121816,USER1848,25.73,EUR,2024-01-10 05:44:53,M335
TXN121817,USER4796,317.89,USD,2024-01-28 21:40:55,M100
TXN121818,USER4122,35.18,USD,2024-04-21 03:26:54,M429
TXN121819,USER4183,152.0,USD,2024-01-28 20:53:17,M460
TXN121820,USER2486,189.99,EUR,2024-04-09 04:20:41,M163
TXN121821,USER1441,445.55,USD,2024-03-22 07:35:11,M264
TXN121822,USER1270,47.25,USD,2024-04-04 17:31:29,M380
TXN121823,USER2600,417.4,KES,2024-03-18 11:47:54,M107
TXN121824,USER1343,545.12,KES,2024-02-18 05:09:41,M360
TXN121825,USER2206,18.75,EUR,2024-04-23 06:42:15,M394
TXN121826,USER3550,433.06,USD,2024-01-01 20:19:31,M399
TXN121827,USER4915,60.0,USD,2024-03-04 13:51:20,M139
TXN121828,USER4081,16.89,EUR,2024-02-09 05:59:53,M308
TXN121829,USER3541,636.77,EUR,2024-03-07 05:06:18,M305
TXN121830,USER2257,99.58,USD,2024-04-18 09:14:22,M262
TXN121831,USER4369,195.09,USD,2024-04-21 18:06:19,M398
TXN121832,USER3291,160.98,USD,2024-02-06 13:12:24,M346
TXN121833,USER2532,47.95,KES,2024-04-18 12:30:01,M160
TXN121834,USER4422,221.47,EUR,2024-04-24 05:14:23,M333
TXN121835,USER1266,9.44,KES,2024-02-25 11:50:27,M318
TXN121836,USER2653,45.4,KES,2024-01-16 07:32:45,M385
TXN121837,USER4727,578.87,USD,2024-04-22 10:21:53,M243
TXN121838,USER1892,613.69,USD,2024-04-13 18:58:58,M208
TXN121839,USER3248,131.81,EUR,2024-03-17 03:11:05,M118
TXN121840,USER1238,37.04,KES,2024-01-04 05:24:30,M461
TXN121841,USER4405,109.5,USD,2024-02-11 08:44:51,M384
TXN121842,USER1914,419.23,USD,2024-01-18 20:27:57,M260
TXN121843,USER2438,14.57,KES,2024-01-22 22:46:56,M451
TXN121844,USER4016,27.36,USD,2024-03-20 11:28:31,M188
TXN121845,USER3531,452.01,USD,2024-02-15 06:21:49,M128
TXN121846,USER2460,107.36,KES,2024-02-09 05:36:43,M393
TXN121847,USER3293,17.43,USD,2024-02-24 00:52:13,M101
TXN121848,USER2881,29.98,EUR,2024-01-19 12:02:37,M208
TXN121849,USER4079,428.18,EUR,2024-02-20 18:01:05,M280
TXN121850,USER3199,134.71,KES,2024-04-18 08:13:21,M353
TXN121851,USER2415,35.58,KES,2024-04-02 02:47:29,M323
TXN121852,USER3258,448.98,EUR,2024-01-05 19:53:06,M206
TXN121853,USER1366,373.23,USD,2024-02-19 21:14:43,M327
TXN121854,USER3991,4.66,EUR,2024-04-09 10:15:09,M385
TXN121855,USER4741,173.97,KES,2024-01-30 01:52:28,M469
TXN121856,USER2593,56.03,USD,2024-04-07 02:36:51,M226
TXN121857,USER1085,152.34,USD,2024-03-09 09:24:40,M427
TXN121858,USER4126,65.5,KES,2024-01-02 01:27:35,M360
TXN121859,USER2736,75.92,EUR,2024-04-12 05:51:39,M413
TXN121860,USER2657,184.19,USD,2024-04-13 19:11:46,M424
TXN121861,USER3041,154.81,KES,2024-04-05 13:05:12,M192
TXN121862,USER3493,100.57,USD,2024-03-02 00:24:51,M452
TXN121863,USER1619,22.76,USD,2024-03-25 08:02:34,M445
TXN121864,USER3351,697.51,USD,2024-01-15 23:25:41,M468
TXN121865,USER1131,38.38,EUR,2024-04-09 14:54:17,M451
TXN121866,USER4492,200.54,USD,2024-04-19 19:51:14,M265
TXN121867,USER1903,17.27,USD,2024-02-08 00:47:25,M284
TXN121868,USER4456,233.15,USD,2024-01-31 05:51:56,M450
TXN121869,USER1987,19.93,KES,2024-01-29 13:23:02,M149
TXN121870,USER2221,52.15,USD,2024-02-09 02:45:26,M263
TXN121871,USER3094,208.25,USD,2024-01-10 01:45:33,M137
TXN121872,USER2763,66.52,USD,2024-04-01 15:09:25,M121
TXN121873,USER3804,152.22,USD,2024-02-07 07:45:23,M382
TXN121874,USER2226,26.59,USD,2024-01-10 07:03:37,M277
TXN121875,USER2284,45.23,USD,2024-04-24 11:05:10,M350
TXN121876,USER1689,264.68,EUR,2024-01-25 19:44:44,M303
TXN121877,USER2047,7.15,EUR,2024-04-04 17:31:39,M454
TXN121878,USER1686,23.71,KES,2024-02-27 00:02:19,M300
TXN121879,USER1785,48.4,USD,2024-02-13 12:12:24,M252
TXN121880,USER1339,4.08,USD,2024-03-18 06:48:17,M409
TXN121881,USER1411,20.05,USD,2024-04-09 17:50:17,M102
TXN121882,USER2996,66.09,USD,2024-01-07 11:48:42,M110
TXN121883,USER4332,19.5,KES,2024-01-06 03:29:17,M210
TXN121884,USER1285,402.16,USD,2024-04-23 23:57:37,M102
TXN121885,USER4584,13.67,EUR,2024-01-31 23:06:40,M475
TXN121886,USER2109,394.63,USD,2024-01-07 07:58:46,M286
TXN121887,USER1849,346.16,USD,2024-02-08 00:45:39,M332
TXN121888,USER1429,21.24,KES,2024-01-21 22:44:00,M185
TXN121889,USER2604,5.1,EUR,2024-02-22 07:21:34,M215
TXN121890,USER1030,10.26,EUR,2024-04-12 00:39:24,M326
TXN121891,USER4781,178.5,USD,2024-04-13 16:13:32,M318
TXN121892,USER1602,221.95,KES,2024-02-06 02:10:06,M497
TXN121893,USER1439,193.86,USD,2024-02-25 01:49:39,M353
TXN121894,USER1984,155.95,KES,2024-03-03 14:34:24,M409
TXN121895,USER2372,38.4,USD,2024-01-30 04:42:21,M300
TXN121896,USER2918,367.71,USD,2024-01-20 09:44:00,M149
TXN121897,USER1411,79.37,USD,2024-02-24 23:46:51,M367
TXN121898,USER1527,856.3,USD,2024-02-16 21:46:21,M205
TXN121899,USER1309,97.18,USD,2024-04-14 00:21:49,M222
TXN121900,USER3996,61.03,KES,2024-04-08 00:09:47,M117
TXN121901,USER4467,449.34,KES,2024-03-17 19:49:49,M219
TXN121902,USER2811,167.59,EUR,2024-02-02 20:20:18,M227
TXN121903,USER2361,255.92,KES,2024-02-13 01:15:47,M363
TXN121904,USER3721,104.98,KES,2024-01-21 12:53:35,M164
TXN121905,USER3038,435.92,USD,2024-02-01 06:02:49,M461
TXN121906,USER3484,499.54,KES,2024-04-23 20:40:24,M299
TXN121907,USER1703,114.81,EUR,2024-03-04 18:34:20,M185
TXN121908,USER1662,55.08,USD,2024-04-04 15:35:11,M102
TXN121909,USER1364,208.64,KES,2024-02-01 17:39:05,M305
TXN121910,USER1922,618.38,KES,2024-02-17 13:26:57,M122
TXN121911,USER3160,194.81,USD,2024-03-10 05:27:53,M393
TXN121912,USER4856,616.79,KES,2024-01-06 20:00:55,M402
TXN121913,USER1175,84.26,USD,2024-04-14 00:26:10,M148
TXN121914,USER2172,493.21,KES,2024-04-07 22:46:27,M265
TXN121915,USER2201,23.88,USD,2024-04-23 13:21:30,M253
TXN121916,USER1935,88.89,USD,2024-02-14 15:27:17,M377
TXN121917,USER1381,136.43,EUR,2024-01-15 05:44:39,M263
TXN121918,USER4294,211.75,KES,2024-03-19 17:24:50,M390
TXN121919,USER2282,69.67,USD,2024-01-16 05:17:00,M463
TXN121920,USER4856,516.04,KES,2024-02-05 21:00:36,M337
TXN121921,USER2212,467.63,USD,2024-01-25 22:02:53,M299
TXN121922,USER1305,321.23,USD,2024-03-14 15:51:33,M412
TXN121923,USER2401,24.29,USD,2024-03-15 21:47:02,M177
TXN121924,USER1601,16.31,EUR,2024-02-08 09:03:08,M432
TXN121925,USER3390,137.88,USD,2024-03-27 01:09:54,M248
TXN121926,USER4845,289.93,USD,2024-03-31 13:38:06,M199
TXN121927,USER3203,26.3,KES,2024-03-20 12:20:05,M411
TXN121928,USER1711,205.13,USD,2024-01-07 16:54:43,M197
TXN121929,USER4126,150.09,USD,2024-01-17 21:39:41,M461
TXN121930,USER4837,258.92,KES,2024-02-13 21:09:29,M202
TXN121931,USER2465,114.32,KES,2024-02-20 11:35:33,M299
TXN121932,USER4756,236.37,EUR,2024-02-07 21:53:56,M345
TXN121933,USER4271,34.78,USD,2024-03-05 07:43:02,M302
TXN121934,USER1402,48.31,USD,2024-02-04 21:21:02,M465
TXN121935,USER1613,467.3,KES,2024-02-18 08:09:23,M391
TXN121936,USER3844,79.91,KES,2024-01-03 07:41:47,M191
TXN121937,USER4734,846.8,EUR,2024-02-11 00:36:17,M142
TXN121938,USER3670,9.46,KES,2024-03-21 07:55:21,M132
TXN121939,USER4999,136.99,KES,2024-02-28 05:09:21,M206
TXN121940,USER2801,78.6,KES,2024-03-24 15:54:36,M174
TXN121941,USER3650,1102.55,USD,2024-03-11 12:28:53,M181
TXN121942,USER1176,921.73,USD,2024-04-23 14:13:13,M377
TXN121943,USER1448,53.64,USD,2024-02-01 05:15:15,M481
TXN121944,USER1742,62.19,KES,2024-01-13 07:59:14,M118
TXN121945,USER2564,277.0,EUR,2024-01-16 12:39:22,M366
TXN121946,USER2978,440.86,KES,2024-02-01 01:51:27,M171
TXN121947,USER3348,217.95,USD,2024-03-07 13:58:48,M323
TXN121948,USER3754,400.07,USD,2024-03-30 12:16:59,M139
TXN121949,USER1306,13.08,USD,2024-01-05 09:17:54,M479
TXN121950,USER1750,204.62,EUR,2024-04-21 18:16:38,M150
TXN121951,USER1868,240.91,USD,2024-02-10 21:26:54,M469
TXN121952,USER4967,42.22,EUR,2024-04-05 08:57:13,M361
TXN121953,USER4338,300.99,USD,2024-03-18 15:59:03,M186
TXN121954,USER1213,577.43,KES,2024-03-09 11:56:20,M275
TXN121955,USER2617,456.49,EUR,2024-01-10 23:05:24,M188
TXN121956,USER2663,56.2,KES,2024-04-13 14:56:48,M153
TXN121957,USER3530,78.31,USD,2024-02-13 16:50:30,M445
TXN121958,USER4333,138.47,USD,2024-04-13 06:25:18,M496
TXN121959,USER4138,34.48,USD,2024-01-23 02:08:13,M381
TXN121960,USER2597,615.62,USD,2024-04-21 22:12:44,M133
TXN121961,USER3180,35.25,KES,2024-03-13 00:57:03,M215
TXN121962,USER2672,286.61,KES,2024-04-06 19:27:13,M418
TXN121963,USER4611,83.54,EUR,2024-02-28 04:55:20,M126
TXN121964,USER1511,170.53,USD,2024-03-10 01:24:32,M107
TXN121965,USER3258,9.66,EUR,2024-02-06 23:13:36,M421
TXN121966,USER4035,45.89,KES,2024-03-26 21:49:10,M319
TXN121967,USER1986,117.54,USD,2024-04-14 11:58:00,M441
TXN121968,USER3764,226.14,USD,2024-03-23 23:42:18,M454
TXN121969,USER1252,300.62,KES,2024-02-24 11:25:26,M150
TXN121970,USER1037,6.12,USD,2024-04-06 16:48:57,M318
TXN121971,USER4114,33.09,USD,2024-02-27 18:39:28,M480
TXN121972,USER1628,261.71,USD,2024-02-20 20:41:52,M227
TXN121973,USER4476,335.39,USD,2024-03-17 22:21:38,M471
TXN121974,USER1986,53.99,USD,2024-01-27 14:12:42,M399
TXN121975,USER2725,52.18,USD,2024-02-25 01:03:00,M394
TXN121976,USER3093,18.43,USD,2024-01-05 16:30:31,M235
TXN121977,USER2477,32.57,USD,2024-04-23 22:37:09,M397
TXN121978,USER2701,1.61,USD,2024-04-21 06:46:31,M490
TXN121979,USER1304,178.24,KES,2024-04-24 02:15:21,M153
TXN121980,USER2738,468.46,USD,2024-04-11 16:35:53,M450
TXN121981,USER3280,32.4,USD,2024-04-14 06:59:48,M455
TXN121982,USER1244,278.42,USD,2024-01-10 21:49:06,M323
TXN121983,USER2744,170.5,USD,2024-01-25 14:32:10,M394
TXN121984,USER3807,562.42,KES,2024-03-18 06:24:36,M153
TXN121985,USER4366,320.02,KES,2024-01-24 10:23:22,M483
TXN121986,USER3886,383.1,USD,2024-01-06 16:51:13,M273
TXN121987,USER4454,203.85,EUR,2024-02-17 06:20:49,M427
TXN121988,USER3205,333.56,USD,2024-04-17 10:42:34,M348
TXN121989,USER4476,86.42,USD,2024-04-25 06:08:34,M233
TXN121990,USER2024,46.9,USD,2024-02-26 11:50:37,M319
TXN121991,USER1216,487.27,USD,2024-03-11 15:29:44,M484
TXN121992,USER3975,265.1,USD,2024-02-10 03:10:34,M390
TXN121993,USER1506,19.02,EUR,2024-02-02 15:22:49,M408
TXN121994,USER1760,403.35,USD,2024-04-17 13:45:19,M486
TXN121995,USER3951,85.82,USD,2024-03-24 06:12:51,M111
TXN121996,USER3628,70.84,KES,2024-01-26 14:52:36,M271
TXN121997,USER2053,195.27,USD,2024-01-29 15:47:55,M315
TXN121998,USER3674,168.14,KES,2024-03-24 04:36:05,M229
TXN121999,USER3567,154.55,USD,2024-02-16 01:20:25,M311
TXN122000,USER2904,58.84,USD,2024-02-27 06:39:58,M410
TXN122001,USER1274,642.65,USD,2024-04-03 16:29:44,M460
TXN122002,USER1491,599.63,USD,2024-03-20 14:37:19,M466
TXN122003,USER1826,0.83,KES,2024-04-19 11:48:54,M471
TXN122004,USER1950,82.45,USD,2024-04-06 01:07:35,M494
TXN122005,USER3973,9.32,USD,2024-01-31 16:02:44,M342
TXN122006,USER3894,379.76,USD,2024-03-05 00:49:46,M422
TXN122007,USER4107,435.22,KES,2024-01-31 15:02:52,M331
TXN122008,USER4382,146.09,USD,2024-02-06 05:25:05,M101
TXN122009,USER4115,366.11,KES,2024-03-27 05:14:01,M413
TXN122010,USER2178,243.05,USD,2024-02-14 13:20:14,M440
TXN122011,USER2100,138.46,USD,2024-02-25 10:53:46,M225
TXN122012,USER4661,90.45,KES,2024-03-18 15:19:36,M180
TXN122013,USER2636,61.91,KES,2024-02-17 20:43:45,M216
TXN122014,USER4509,60.07,EUR,2024-02-20 07:45:12,M150
TXN122015,USER2455,165.14,USD,2024-02-10 03:00:03,M161
TXN122016,USER4613,36.5,EUR,2024-02-22 12:43:13,M328
TXN122017,USER1038,38.42,KES,2024-04-01 06:48:36,M408
TXN122018,USER3286,2.09,EUR,2024-03-09 19:45:09,M235
TXN122019,USER4084,190.04,KES,2024-01-08 17:43:40,M150
TXN122020,USER3169,1035.01,KES,2024-01-12 16:10:20,M486
TXN122021,USER1143,440.04,KES,2024-01-02 12:24:19,M258
TXN122022,USER3731,244.62,USD,2024-01-24 11:54:09,M141
TXN122023,USER3502,307.91,EUR,2024-01-26 20:34:49,M314
TXN122024,USER3415,107.86,KES,2024-01-09 07:52:39,M414
TXN122025,USER1758,70.79,EUR,2024-03-20 19:56:04,M447
TXN122026,USER1246,91.97,USD,2024-03-21 23:02:03,M124
TXN122027,USER3970,16.99,EUR,2024-03-02 05:14:05,M322
TXN122028,USER4116,200.91,EUR,2024-03-15 17:12:37,M335
TXN122029,USER1764,38.44,USD,2024-04-13 03:54:53,M338
TXN122030,USER3422,287.84,USD,2024-01-27 23:21:06,M281
TXN122031,USER2314,42.14,KES,2024-02-22 11:01:00,M295
TXN122032,USER1206,51.79,KES,2024-02-17 10:52:43,M271
TXN122033,USER4995,630.74,KES,2024-04-05 04:09:00,M428
TXN122034,USER3018,22.27,EUR,2024-02-05 13:40:48,M453
TXN122035,USER3566,138.17,KES,2024-02-13 07:06:18,M200
TXN122036,USER3289,12.95,USD,2024-01-23 04:44:43,M437
TXN122037,USER4693,18.95,EUR,2024-01-04 15:47:55,M351
TXN122038,USER4185,200.75,USD,2024-04-13 03:21:16,M477
TXN122039,USER3866,199.24,USD,2024-04-03 08:56:05,M374
TXN122040,USER3349,42.92,USD,2024-04-02 07:54:37,M252
TXN122041,USER4347,411.91,EUR,2024-01-31 07:58:42,M225
TXN122042,USER4167,242.26,EUR,2024-01-16 17:04:13,M193
TXN122043,USER2317,71.51,USD,2024-03-10 12:32:51,M403
TXN122044,USER1700,57.11,USD,2024-02-24 17:02:14,M117
TXN122045,USER4431,280.72,USD,2024-01-29 09:03:40,M199
TXN122046,USER1287,264.57,EUR,2024-03-30 19:29:59,M292
TXN122047,USER3201,32.23,KES,2024-01-18 00:31:34,M152
TXN122048,USER2593,85.91,USD,2024-04-05 03:59:14,M233
TXN122049,USER3470,48.84,KES,2024-04-18 12:25:04,M422
TXN122050,USER4987,69.67,KES,2024-03-26 22:59:45,M435
TXN122051,USER1849,67.81,USD,2024-03-18 19:33:24,M174
TXN122052,USER1049,746.14,USD,2024-02-10 14:32:07,M261
TXN122053,USER2230,277.43,USD,2024-01-20 13:22:40,M158
TXN122054,USER3611,302.87,KES,2024-01-26 15:11:12,M124
TXN122055,USER3901,64.99,KES,2024-02-10 09:00:21,M295
TXN122056,USER3930,0.11,USD,2024-02-22 21:20:47,M389
TXN122057,USER3709,11.98,USD,2024-04-15 04:43:38,M332
TXN122058,USER3612,161.04,KES,2024-02-20 04:27:38,M210
TXN122059,USER3260,67.23,KES,2024-04-15 05:30:07,M265
TXN122060,USER4137,42.88,EUR,2024-01-28 22:21:12,M379
TXN122061,USER4303,10.18,KES,2024-04-04 03:41:42,M163
TXN122062,USER2908,417.3,USD,2024-03-14 17:24:30,M450
TXN122063,USER3858,183.32,EUR,2024-01-23 18:52:19,M384
TXN122064,USER3897,22.72,USD,2024-01-15 17:07:46,M235
