transaction_id,device_id,ip_address,device_type,country
TXN120300,D2104,192.168.212.210,mobile,GB
TXN120301,D2615,192.168.45.161,desktop,NG
TXN120302,D1507,192.168.215.89,tablet,GB
TXN120303,D2046,192.168.228.82,tablet,GB
TXN120304,D1737,192.168.143.188,tablet,IN
TXN120305,D2860,192.168.8.194,tablet,KE
TXN120306,D1674,192.168.77.40,desktop,IN
TXN120307,D1243,192.168.55.122,mobile,KE
TXN120308,D2435,192.168.243.134,mobile,IN
TXN120309,D1795,192.168.152.208,desktop,NG
TXN120310,D2255,192.168.173.20,mobile,US
TXN120311,D2143,192.168.191.88,desktop,IN
TXN120312,D1061,192.168.31.221,mobile,GB
TXN120313,D1399,192.168.154.164,tablet,IN
TXN120314,D1340,192.168.113.67,mobile,US
TXN120315,D1104,192.168.108.198,mobile,GB
TXN120316,D2994,192.168.159.179,mobile,GB
TXN120317,D1191,192.168.156.197,desktop,US
TXN120318,D1139,192.168.183.64,desktop,NG
TXN120319,D1655,192.168.95.31,tablet,US
TXN120320,D2265,192.168.226.100,desktop,IN
TXN120321,D1959,192.168.217.187,desktop,NG
TXN120322,D1928,192.168.100.97,mobile,NG
TXN120323,D2916,192.168.30.48,desktop,KE
TXN120324,D2578,192.168.212.112,mobile,GB
TXN120325,D1193,192.168.73.28,tablet,KE
TXN120326,D1788,192.168.97.170,tablet,US
TXN120327,D1526,192.168.8.152,desktop,US
TXN120328,D1528,192.168.236.186,tablet,IN
TXN120329,D2124,192.168.94.35,mobile,US
TXN120330,D2089,192.168.241.6,mobile,NG
TXN120331,D2719,192.168.178.99,desktop,NG
TXN120332,D2922,192.168.174.181,tablet,NG
TXN120333,D2873,192.168.238.70,tablet,IN
TXN120334,D2949,192.168.218.131,desktop,GB
TXN120335,D2895,192.168.72.95,tablet,NG
TXN120336,D2399,192.168.154.180,desktop,US
TXN120337,D1588,192.168.25.243,desktop,US
TXN120338,D1334,192.168.204.183,desktop,KE
TXN120339,D1677,192.168.53.191,mobile,US
TXN120340,D1726,192.168.38.79,desktop,NG
TXN120341,D1476,192.168.155.116,desktop,GB
TXN120342,D2786,192.168.29.173,tablet,KE
TXN120343,D2569,192.168.101.188,tablet,IN
TXN120344,D1998,192.168.28.83,mobile,US
TXN120345,D1803,192.168.208.209,desktop,GB
TXN120346,D2643,192.168.74.93,tablet,NG
TXN120347,D1674,192.168.121.179,mobile,US
TXN120348,D2198,192.168.23.71,mobile,KE
TXN120349,D1686,192.168.80.51,desktop,IN
TXN120350,D2964,192.168.10.24,desktop,GB
TXN120351,D2217,192.168.172.186,desktop,KE
TXN120352,D2766,192.168.175.242,tablet,NG
TXN120353,D2526,192.168.181.100,tablet,US
TXN120354,D1054,192.168.63.62,desktop,IN
TXN120355,D1020,192.168.251.93,desktop,NG
TXN120356,D2985,192.168.201.28,mobile,IN
TXN120357,D1020,192.168.247.176,tablet,GB
TXN120358,D2657,192.168.228.45,desktop,KE
TXN120359,D1546,192.168.168.48,tablet,NG
TXN120360,D1782,192.168.214.252,desktop,US
TXN120361,D2847,192.168.213.189,desktop,GB
TXN120362,D2268,192.168.171.121,desktop,IN
TXN120363,D1300,192.168.97.142,mobile,KE
TXN120364,D2481,192.168.229.72,desktop,NG
TXN120365,D2106,192.168.56.11,desktop,GB
TXN120366,D1443,192.168.174.82,mobile,NG
TXN120367,D1413,192.168.88.132,mobile,KE
TXN120368,D2488,192.168.235.227,desktop,GB
TXN120369,D1157,192.168.78.164,mobile,GB
TXN120370,D2044,192.168.169.27,tablet,US
TXN120371,D1000,192.168.62.176,mobile,GB
TXN120372,D1334,192.168.158.68,mobile,GB
TXN120373,D1964,192.168.101.216,mobile,IN
TXN120374,D1088,192.168.118.201,tablet,IN
TXN120375,D1044,192.168.164.239,desktop,KE
TXN120376,D2038,192.168.174.120,mobile,NG
TXN120377,D1545,192.168.194.118,desktop,IN
TXN120378,D2727,192.168.207.181,mobile,GB
TXN120379,D1241,192.168.11.218,tablet,IN
TXN120380,D2395,192.168.129.154,mobile,KE
TXN120381,D2221,192.168.240.159,desktop,US
TXN120382,D1677,192.168.39.199,desktop,NG
TXN120383,D2614,192.168.119.225,mobile,IN
TXN120384,D2914,192.168.20.160,desktop,US
TXN120385,D1926,192.168.27.136,desktop,NG
TXN120386,D2076,192.168.102.205,tablet,KE
TXN120387,D1723,192.168.20.167,mobile,NG
TXN120388,D1948,192.168.11.233,tablet,US
TXN120389,D2017,192.168.42.3,mobile,IN
TXN120390,D2419,192.168.33.80,desktop,US
TXN120391,D2814,192.168.162.96,desktop,IN
TXN120392,D1482,192.168.152.112,mobile,IN
TXN120393,D1317,192.168.203.126,desktop,US
TXN120394,D2821,192.168.69.236,desktop,US
TXN120395,D1636,192.168.239.245,mobile,NG
TXN120396,D2023,192.168.173.53,tablet,KE
TXN120397,D1747,192.168.131.119,mobile,GB
TXN120398,D1420,192.168.210.144,mobile,GB
TXN120399,D2761,192.168.22.148,mobile,KE
TXN120400,D2656,192.168.0.201,tablet,GB
TXN120401,D1346,192.168.117.167,mobile,NG
TXN120402,D2792,192.168.40.116,tablet,GB
TXN120403,D2230,192.168.23.64,desktop,KE
TXN120404,D2522,192.168.167.110,desktop,IN
TXN120405,D2421,192.168.4.81,mobile,IN
TXN120406,D2891,192.168.41.206,tablet,NG
TXN120407,D2134,192.168.58.194,tablet,NG
TXN120408,D1302,192.168.40.134,tablet,GB
TXN120409,D1709,192.168.213.166,desktop,US
TXN120410,D1345,192.168.98.103,mobile,GB
TXN120411,D1676,192.168.190.242,mobile,KE
TXN120412,D1748,192.168.155.154,mobile,US
TXN120413,D2932,192.168.108.206,tablet,US
TXN120414,D1604,192.168.198.69,desktop,US
TXN120415,D2955,192.168.225.248,tablet,IN
TXN120416,D2008,192.168.216.80,desktop,IN
TXN120417,D2871,192.168.183.30,tablet,GB
TXN120418,D2696,192.168.71.125,mobile,GB
TXN120419,D1395,192.168.197.138,desktop,US
TXN120420,D1044,192.168.35.172,tablet,NG
TXN120421,D2859,192.168.222.41,tablet,KE
TXN120422,D1458,192.168.70.80,tablet,NG
TXN120423,D2559,192.168.30.138,tablet,IN
TXN120424,D1580,192.168.97.116,mobile,US
TXN120425,D1524,192.168.196.246,desktop,KE
TXN120426,D1747,192.168.92.57,mobile,NG
TXN120427,D2329,192.168.59.207,desktop,IN
TXN120428,D1090,192.168.148.65,mobile,US
TXN120429,D2224,192.168.159.253,mobile,US
TXN120430,D1593,192.168.121.220,tablet,GB
TXN120431,D2145,192.168.47.203,mobile,KE
TXN120432,D2338,192.168.169.190,mobile,US
TXN120433,D2402,192.168.144.210,tablet,GB
TXN120434,D2312,192.168.14.175,desktop,US
TXN120435,D1629,192.168.152.128,tablet,US
TXN120436,D2685,192.168.79.189,tablet,US
TXN120437,D1128,192.168.236.34,mobile,NG
TXN120438,D2583,192.168.101.192,mobile,NG
TXN120439,D2576,192.168.51.127,mobile,GB
TXN120440,D2413,192.168.36.165,mobile,NG
TXN120441,D1837,192.168.65.91,mobile,KE
TXN120442,D1992,192.168.21.113,tablet,NG
TXN120443,D1605,192.168.63.144,tablet,IN
TXN120444,D1435,192.168.205.67,mobile,GB
TXN120445,D2912,192.168.235.62,desktop,GB
TXN120446,D1741,192.168.15.210,tablet,NG
TXN120447,D1711,192.168.55.113,desktop,US
TXN120448,D2426,192.168.137.58,tablet,NG
TXN120449,D2509,192.168.199.246,mobile,US
TXN120450,D1883,192.168.202.156,mobile,US
TXN120451,D1476,192.168.23.23,tablet,GB
TXN120452,D1367,192.168.8.206,desktop,NG
TXN120453,D2471,192.168.202.214,desktop,IN
TXN120454,D1256,192.168.72.85,mobile,GB
TXN120455,D1335,192.168.85.18,tablet,GB
TXN120456,D1262,192.168.113.187,tablet,KE
TXN120457,D2806,192.168.53.160,mobile,IN
TXN120458,D2062,192.168.131.134,mobile,IN
TXN120459,D1942,192.168.188.172,mobile,IN
TXN120460,D1138,192.168.230.233,mobile,IN
TXN120461,D1218,192.168.72.140,desktop,NG
TXN120462,D1126,192.168.187.2,desktop,GB
TXN120463,D1192,192.168.184.227,tablet,US
TXN120464,D2794,192.168.94.64,tablet,KE
TXN120465,D1512,192.168.26.50,tablet,US
TXN120466,D1943,192.168.65.140,mobile,US
TXN120467,D2912,192.168.203.179,tablet,KE
TXN120468,D2593,192.168.153.0,tablet,KE
TXN120469,D1707,192.168.129.211,desktop,NG
TXN120470,D1623,192.168.121.50,desktop,NG
TXN120471,D1619,192.168.204.118,tablet,GB
TXN120472,D2844,192.168.1.221,tablet,NG
TXN120473,D2258,192.168.101.232,mobile,NG
TXN120474,D1048,192.168.180.230,mobile,GB
TXN120475,D1952,192.168.27.102,tablet,KE
TXN120476,D2577,192.168.238.168,tablet,US
TXN120477,D2970,192.168.80.8,desktop,GB
TXN120478,D1068,192.168.78.38,tablet,US
TXN120479,D2474,192.168.12.118,desktop,NG
TXN120480,D2603,192.168.36.127,desktop,GB
TXN120481,D1590,192.168.132.177,mobile,IN
TXN120482,D2899,192.168.13.193,tablet,NG
TXN120483,D1103,192.168.127.70,mobile,US
TXN120484,D1526,192.168.226.106,tablet,US
TXN120485,D2852,192.168.71.184,mobile,KE
TXN120486,D1518,192.168.150.91,mobile,US
TXN120487,D2992,192.168.81.12,tablet,IN
TXN120488,D2161,192.168.176.233,desktop,IN
TXN120489,D2132,192.168.44.222,tablet,IN
TXN120490,D2899,192.168.210.251,tablet,US
TXN120491,D1382,192.168.132.215,mobile,NG
TXN120492,D2988,192.168.16.129,desktop,US
TXN120493,D1205,192.168.224.147,desktop,IN
TXN120494,D2248,192.168.113.21,mobile,KE
TXN120495,D1750,192.168.160.71,tablet,US
TXN120496,D2351,192.168.98.161,mobile,GB
TXN120497,D1858,192.168.130.34,mobile,GB
TXN120498,D1947,192.168.27.126,tablet,NG
TXN120499,D1869,192.168.168.185,tablet,GB
TXN120500,D1930,192.168.75.88,mobile,IN
TXN120501,D1214,192.168.53.243,tablet,GB
TXN120502,D1230,192.168.0.200,tablet,NG
TXN120503,D2231,192.168.138.128,tablet,KE
TXN120504,D2482,192.168.244.238,desktop,KE
TXN120505,D2194,192.168.37.60,tablet,GB
TXN120506,D1306,192.168.180.170,mobile,US
TXN120507,D2617,192.168.81.39,mobile,GB
TXN120508,D1978,192.168.225.184,tablet,NG
TXN120509,D2606,192.168.173.161,tablet,NG
TXN120510,D2096,192.168.10.57,tablet,NG
TXN120511,D1040,192.168.92.161,desktop,IN
TXN120512,D1809,192.168.112.142,tablet,KE
TXN120513,D2153,192.168.69.102,tablet,NG
TXN120514,D2563,192.168.65.231,tablet,NG
TXN120515,D1929,192.168.74.30,desktop,IN
TXN120516,D1447,192.168.50.190,tablet,GB
TXN120517,D2729,192.168.239.9,desktop,KE
TXN120518,D1363,192.168.243.76,desktop,KE
TXN120519,D1735,192.168.124.208,mobile,IN
TXN120520,D2313,192.168.137.216,tablet,GB
TXN120521,D2724,192.168.245.72,mobile,US
TXN120522,D2711,192.168.226.18,tablet,GB
TXN120523,D2416,192.168.243.116,desktop,NG
TXN120524,D2921,192.168.71.213,tablet,US
TXN120525,D2238,192.168.227.237,tablet,NG
TXN120526,D1057,192.168.9.91,desktop,GB
TXN120527,D1091,192.168.225.246,tablet,IN
TXN120528,D1240,192.168.4.154,mobile,NG
TXN120529,D1704,192.168.252.238,desktop,NG
TXN120530,D1860,192.168.173.197,tablet,IN
TXN120531,D2540,192.168.173.173,tablet,NG
TXN120532,D2577,192.168.88.59,desktop,US
TXN120533,D2495,192.168.75.142,desktop,US
TXN120534,D1573,192.168.19.22,mobile,GB
TXN120535,D2449,192.168.136.201,tablet,IN
TXN120536,D1208,192.168.118.30,desktop,NG
TXN120537,D1478,192.168.58.195,mobile,NG
TXN120538,D1451,192.168.251.156,mobile,GB
TXN120539,D1724,192.168.64.166,desktop,NG
TXN120540,D2272,192.168.9.22,desktop,KE
TXN120541,D2322,192.168.26.182,mobile,IN
TXN120542,D1244,192.168.193.238,tablet,KE
TXN120543,D1230,192.168.68.26,tablet,US
TXN120544,D1687,192.168.172.54,mobile,US
TXN120545,D1443,192.168.241.249,mobile,IN
TXN120546,D1500,192.168.75.40,desktop,KE
TXN120547,D1876,192.168.146.60,tablet,KE
TXN120548,D1627,192.168.160.252,mobile,US
TXN120549,D2234,192.168.88.135,mobile,IN
TXN120550,D1846,192.168.88.142,desktop,IN
TXN120551,D1205,192.168.13.147,tablet,NG
TXN120552,D2248,192.168.44.102,desktop,US
TXN120553,D2767,192.168.18.34,mobile,US
TXN120554,D1794,192.168.49.136,mobile,KE
TXN120555,D2880,192.168.39.188,mobile,US
TXN120556,D1105,192.168.110.141,desktop,KE
TXN120557,D1732,192.168.216.162,mobile,IN
TXN120558,D2030,192.168.17.166,mobile,IN
TXN120559,D2595,192.168.136.20,tablet,KE
TXN120560,D1210,192.168.32.47,desktop,KE
TXN120561,D1859,192.168.35.118,desktop,US
TXN120562,D2274,192.168.250.45,tablet,GB
TXN120563,D2872,192.168.39.218,mobile,NG
TXN120564,D2205,192.168.240.239,desktop,US
TXN120565,D2869,192.168.89.188,mobile,KE
TXN120566,D1761,192.168.91.103,desktop,IN
TXN120567,D1726,192.168.98.78,tablet,US
TXN120568,D2838,192.168.187.226,desktop,GB
TXN120569,D2819,192.168.95.172,tablet,KE
TXN120570,D2402,192.168.128.81,desktop,GB
TXN120571,D2079,192.168.90.250,tablet,KE
TXN120572,D2314,192.168.110.181,desktop,IN
TXN120573,D1581,192.168.221.55,desktop,IN
TXN120574,D2189,192.168.244.80,mobile,IN
TXN120575,D1056,192.168.19.183,tablet,US
TXN120576,D1551,192.168.74.219,mobile,NG
TXN120577,D1019,192.168.96.230,tablet,NG
TXN120578,D1604,192.168.106.244,tablet,GB
TXN120579,D2210,192.168.65.142,mobile,US
TXN120580,D1000,192.168.78.23,mobile,US
TXN120581,D2401,192.168.38.13,mobile,GB
TXN120582,D2125,192.168.76.137,mobile,NG
TXN120583,D1166,192.168.197.66,tablet,KE
TXN120584,D2744,192.168.197.40,tablet,NG
TXN120585,D2357,192.168.4.3,desktop,IN
TXN120586,D1085,192.168.233.140,desktop,IN
TXN120587,D2318,192.168.5.34,mobile,US
TXN120588,D1625,192.168.77.132,tablet,US
TXN120589,D1700,192.168.78.32,tablet,US
TXN120590,D1004,192.168.232.221,tablet,NG
TXN120591,D1923,192.168.212.241,mobile,GB
TXN120592,D2543,192.168.73.242,mobile,KE
TXN120593,D1911,192.168.164.76,desktop,IN
TXN120594,D2756,192.168.103.162,mobile,IN
TXN120595,D1362,192.168.110.185,tablet,KE
TXN120596,D2877,192.168.179.214,tablet,NG
TXN120597,D1732,192.168.119.68,tablet,IN
TXN120598,D1506,192.168.254.102,mobile,KE
TXN120599,D1706,192.168.216.209,tablet,KE
TXN120600,D1205,192.168.178.153,mobile,KE
TXN120601,D2079,192.168.173.4,desktop,GB
TXN120602,D1269,192.168.116.171,tablet,NG
TXN120603,D1028,192.168.183.181,tablet,NG
TXN120604,D2715,192.168.36.104,tablet,NG
TXN120605,D1944,192.168.250.194,tablet,NG
TXN120606,D1613,192.168.45.230,tablet,GB
TXN120607,D1186,192.168.92.166,desktop,US
TXN120608,D1477,192.168.7.155,mobile,GB
TXN120609,D2788,192.168.128.5,desktop,US
TXN120610,D1437,192.168.189.128,tablet,IN
TXN120611,D1608,192.168.102.161,mobile,NG
TXN120612,D2695,192.168.53.78,tablet,GB
TXN120613,D1981,192.168.87.55,tablet,KE
TXN120614,D2707,192.168.246.52,desktop,GB
TXN120615,D2395,192.168.77.115,tablet,IN
TXN120616,D2824,192.168.110.235,tablet,US
TXN120617,D2689,192.168.249.77,desktop,NG
TXN120618,D1305,192.168.52.90,desktop,US
TXN120619,D2954,192.168.202.217,mobile,IN
TXN120620,D1285,192.168.104.208,desktop,KE
TXN120621,D2577,192.168.5.145,desktop,IN
TXN120622,D1090,192.168.186.208,tablet,KE
TXN120623,D2139,192.168.68.172,tablet,US
TXN120624,D1332,192.168.185.221,mobile,GB
TXN120625,D1104,192.168.40.184,desktop,KE
TXN120626,D2797,192.168.124.44,tablet,IN
TXN120627,D2344,192.168.1.53,mobile,IN
TXN120628,D2371,192.168.122.116,tablet,KE
TXN120629,D1692,192.168.228.228,tablet,GB
TXN120630,D2142,192.168.69.233,desktop,GB
TXN120631,D2496,192.168.83.12,mobile,GB
TXN120632,D1269,192.168.234.140,mobile,IN
TXN120633,D1002,192.168.35.136,desktop,KE
TXN120634,D2763,192.168.242.243,mobile,US
TXN120635,D1050,192.168.147.134,tablet,NG
TXN120636,D1477,192.168.224.102,mobile,NG
TXN120637,D1466,192.168.49.182,mobile,KE
TXN120638,D2095,192.168.165.209,desktop,GB
TXN120639,D1415,192.168.2.229,tablet,KE
TXN120640,D2158,192.168.176.86,tablet,GB
TXN120641,D1028,192.168.35.206,desktop,IN
TXN120642,D2769,192.168.119.17,mobile,GB
TXN120643,D1326,192.168.96.140,mobile,GB
TXN120644,D2463,192.168.242.171,desktop,GB
TXN120645,D2977,192.168.6.41,mobile,IN
TXN120646,D2508,192.168.72.33,tablet,IN
TXN120647,D1913,192.168.129.87,tablet,GB
TXN120648,D1495,192.168.199.119,mobile,NG
TXN120649,D2215,192.168.133.240,tablet,NG
TXN120650,D1308,192.168.213.182,desktop,IN
TXN120651,D2389,192.168.217.222,tablet,NG
TXN120652,D1855,192.168.44.243,desktop,IN
TXN120653,D1136,192.168.71.90,tablet,NG
TXN120654,D1978,192.168.251.163,desktop,NG
TXN120655,D2601,192.168.166.215,tablet,NG
TXN120656,D1680,192.168.59.83,mobile,GB
TXN120657,D1538,192.168.72.111,desktop,KE
TXN120658,D2599,192.168.31.128,tablet,IN
TXN120659,D2785,192.168.56.45,mobile,KE
TXN120660,D2177,192.168.156.102,tablet,KE
TXN120661,D1601,192.168.158.50,mobile,IN
TXN120662,D1367,192.168.240.229,tablet,KE
TXN120663,D1748,192.168.27.148,mobile,IN
TXN120664,D1230,192.168.55.100,tablet,NG
TXN120665,D2730,192.168.47.6,desktop,NG
TXN120666,D2060,192.168.231.176,tablet,IN
TXN120667,D2434,192.168.13.237,mobile,US
TXN120668,D2048,192.168.105.180,mobile,US
TXN120669,D1411,192.168.246.123,tablet,KE
TXN120670,D2147,192.168.27.109,desktop,KE
TXN120671,D1250,192.168.117.148,tablet,IN
TXN120672,D2643,192.168.128.121,tablet,GB
TXN120673,D2850,192.168.80.21,mobile,GB
TXN120674,D2368,192.168.18.234,mobile,GB
TXN120675,D1033,192.168.142.189,tablet,IN
TXN120676,D1564,192.168.145.107,desktop,GB
TXN120677,D2427,192.168.78.217,mobile,NG
TXN120678,D2554,192.168.183.183,mobile,KE
TXN120679,D1066,192.168.165.63,desktop,KE
TXN120680,D1776,192.168.177.225,tablet,US
TXN120681,D2976,192.168.158.42,tablet,IN
TXN120682,D2410,192.168.9.21,desktop,KE
TXN120683,D1870,192.168.186.130,desktop,US
TXN120684,D1730,192.168.136.151,tablet,US
TXN120685,D2524,192.168.91.9,desktop,NG
TXN120686,D1923,192.168.43.155,desktop,KE
TXN120687,D2342,192.168.107.227,desktop,US
TXN120688,D1128,192.168.51.122,mobile,GB
TXN120689,D1439,192.168.154.210,desktop,IN
TXN120690,D2816,192.168.175.55,desktop,IN
TXN120691,D2266,192.168.117.13,desktop,GB
TXN120692,D1432,192.168.19.23,desktop,KE
TXN120693,D1856,192.168.17.51,mobile,NG
TXN120694,D1437,192.168.9.24,mobile,US
TXN120695,D2820,192.168.91.38,desktop,GB
TXN120696,D1479,192.168.201.93,mobile,NG
TXN120697,D2759,192.168.67.13,mobile,GB
TXN120698,D2712,192.168.214.55,mobile,US
TXN120699,D2615,192.168.158.21,desktop,GB
TXN120700,D1568,192.168.117.143,mobile,IN
TXN120701,D1540,192.168.209.144,desktop,GB
TXN120702,D2814,192.168.31.49,desktop,KE
TXN120703,D1675,192.168.74.170,tablet,KE
TXN120704,D2004,192.168.154.180,tablet,NG
TXN120705,D1415,192.168.21.150,tablet,US
TXN120706,D1126,192.168.139.27,mobile,GB
TXN120707,D2266,192.168.2.185,tablet,US
TXN120708,D1610,192.168.80.174,tablet,GB
TXN120709,D2648,192.168.147.107,mobile,US
TXN120710,D2782,192.168.135.215,tablet,GB
TXN120711,D1045,192.168.17.3,mobile,NG
TXN120712,D2161,192.168.236.252,desktop,US
TXN120713,D2789,192.168.154.54,tablet,US
TXN120714,D2624,192.168.38.223,mobile,IN
TXN120715,D2357,192.168.103.115,tablet,GB
TXN120716,D1393,192.168.80.119,mobile,US
TXN120717,D1188,192.168.40.154,mobile,NG
TXN120718,D1703,192.168.66.94,desktop,IN
TXN120719,D2135,192.168.5.157,tablet,KE
TXN120720,D2148,192.168.107.203,desktop,GB
TXN120721,D2694,192.168.173.252,tablet,GB
TXN120722,D1578,192.168.91.97,mobile,KE
TXN120723,D1289,192.168.11.166,tablet,KE
TXN120724,D1978,192.168.106.22,desktop,KE
TXN120725,D2730,192.168.146.222,desktop,US
TXN120726,D1988,192.168.167.116,desktop,NG
TXN120727,D1698,192.168.162.156,mobile,GB
TXN120728,D1347,192.168.31.68,desktop,NG
TXN120729,D1736,192.168.194.112,desktop,US
TXN120730,D1672,192.168.160.208,desktop,IN
TXN120731,D1483,192.168.1.158,mobile,NG
TXN120732,D2198,192.168.176.145,mobile,US
TXN120733,D1601,192.168.136.119,tablet,GB
TXN120734,D1725,192.168.243.187,tablet,GB
TXN120735,D1132,192.168.116.72,mobile,KE
TXN120736,D2121,192.168.57.26,mobile,GB
TXN120737,D1554,192.168.143.134,desktop,US
TXN120738,D1335,192.168.155.233,desktop,IN
TXN120739,D1804,192.168.38.215,tablet,NG
TXN120740,D2738,192.168.14.136,mobile,IN
TXN120741,D2066,192.168.116.207,desktop,US
TXN120742,D1821,192.168.50.108,desktop,NG
TXN120743,D1578,192.168.240.201,tablet,KE
TXN120744,D1162,192.168.149.66,mobile,US
TXN120745,D2049,192.168.36.51,tablet,US
TXN120746,D1528,192.168.193.220,tablet,KE
TXN120747,D1590,192.168.6.237,desktop,GB
TXN120748,D1924,192.168.168.241,desktop,US
TXN120749,D1530,192.168.109.108,desktop,NG
TXN120750,D2889,192.168.122.92,tablet,NG
TXN120751,D2204,192.168.169.64,mobile,IN
TXN120752,D1316,192.168.108.24,mobile,NG
TXN120753,D2340,192.168.244.139,mobile,US
TXN120754,D2662,192.168.232.93,tablet,IN
TXN120755,D2704,192.168.13.192,tablet,KE
TXN120756,D2247,192.168.205.222,mobile,US
TXN120757,D2797,192.168.178.68,desktop,KE
TXN120758,D2656,192.168.133.168,desktop,NG
TXN120759,D2481,192.168.29.249,tablet,US
TXN120760,D2631,192.168.225.223,tablet,US
TXN120761,D2595,192.168.0.208,desktop,GB
TXN120762,D2311,192.168.102.0,mobile,IN
TXN120763,D1230,192.168.164.235,tablet,KE
TXN120764,D2798,192.168.69.250,tablet,NG
TXN120765,D2773,192.168.96.172,mobile,IN
TXN120766,D1813,192.168.206.105,tablet,KE
TXN120767,D2795,192.168.7.219,desktop,IN
TXN120768,D1680,192.168.79.95,mobile,US
TXN120769,D2536,192.168.69.244,desktop,KE
TXN120770,D1894,192.168.212.26,mobile,GB
TXN120771,D1787,192.168.31.189,tablet,KE
TXN120772,D2781,192.168.73.151,mobile,GB
TXN120773,D1282,192.168.146.210,tablet,US
TXN120774,D2342,192.168.140.189,tablet,KE
TXN120775,D1803,192.168.56.43,desktop,IN
TXN120776,D2940,192.168.173.251,tablet,GB
TXN120777,D1212,192.168.71.100,tablet,NG
TXN120778,D2607,192.168.214.14,desktop,IN
TXN120779,D2116,192.168.39.61,desktop,GB
TXN120780,D1994,192.168.244.117,desktop,KE
TXN120781,D2460,192.168.79.110,tablet,US
TXN120782,D2531,192.168.240.15,desktop,KE
TXN120783,D2194,192.168.120.36,tablet,NG
TXN120784,D1005,192.168.177.188,tablet,KE
TXN120785,D2389,192.168.58.226,desktop,KE
TXN120786,D1217,192.168.212.150,tablet,NG
TXN120787,D1110,192.168.230.136,mobile,IN
TXN120788,D2864,192.168.167.57,mobile,US
TXN120789,D1597,192.168.106.96,tablet,IN
TXN120790,D1024,192.168.116.200,desktop,US
TXN120791,D1711,192.168.110.52,tablet,US
TXN120792,D2677,192.168.2.163,desktop,US
TXN120793,D2346,192.168.46.161,desktop,US
TXN120794,D2611,192.168.30.212,desktop,IN
TXN120795,D2177,192.168.5.244,desktop,NG
TXN120796,D2430,192.168.167.91,desktop,US
TXN120797,D1218,192.168.244.231,desktop,US
TXN120798,D2500,192.168.210.112,tablet,IN
TXN120799,D1060,192.168.189.137,mobile,US
TXN120800,D2870,192.168.253.254,desktop,NG
TXN120801,D2884,192.168.113.247,desktop,IN
TXN120802,D1346,192.168.136.198,tablet,IN
TXN120803,D1771,192.168.2.66,tablet,US
TXN120804,D2308,192.168.106.196,mobile,KE
TXN120805,D2740,192.168.89.46,desktop,IN
TXN120806,D2945,192.168.214.73,mobile,GB
TXN120807,D2820,192.168.4.95,mobile,IN
TXN120808,D2550,192.168.217.11,mobile,US
TXN120809,D1830,192.168.175.210,desktop,US
TXN120810,D2292,192.168.140.21,mobile,KE
TXN120811,D2692,192.168.28.246,mobile,US
TXN120812,D1577,192.168.161.235,tablet,IN
TXN120813,D1235,192.168.96.212,desktop,US
TXN120814,D2503,192.168.254.57,desktop,KE
TXN120815,D1566,192.168.117.79,tablet,IN
TXN120816,D1084,192.168.176.75,mobile,KE
TXN120817,D1938,192.168.77.19,mobile,KE
TXN120818,D1935,192.168.131.36,tablet,NG
TXN120819,D2193,192.168.47.151,mobile,GB
TXN120820,D2184,192.168.82.220,desktop,NG
TXN120821,D1924,192.168.202.179,mobile,GB
TXN120822,D1970,192.168.180.190,desktop,US
TXN120823,D2023,192.168.108.46,mobile,GB
TXN120824,D1062,192.168.115.49,mobile,IN
TXN120825,D2056,192.168.234.54,desktop,NG
TXN120826,D1905,192.168.72.158,desktop,US
TXN120827,D1238,192.168.71.0,tablet,NG
TXN120828,D1136,192.168.203.229,tablet,US
TXN120829,D2970,192.168.249.148,mobile,KE
TXN120830,D1545,192.168.12.74,mobile,NG
TXN120831,D1709,192.168.56.242,tablet,IN
TXN120832,D2928,192.168.130.59,tablet,IN
TXN120833,D1580,192.168.136.224,mobile,IN
TXN120834,D1454,192.168.77.94,mobile,IN
TXN120835,D1643,192.168.37.154,desktop,NG
TXN120836,D2989,192.168.228.254,desktop,GB
TXN120837,D1572,192.168.156.76,tablet,GB
TXN120838,D1871,192.168.49.106,desktop,GB
TXN120839,D2760,192.168.140.204,mobile,IN
TXN120840,D2821,192.168.243.86,desktop,IN
TXN120841,D2659,192.168.71.109,tablet,US
TXN120842,D1082,192.168.0.177,desktop,KE
TXN120843,D1557,192.168.113.176,mobile,NG
TXN120844,D2489,192.168.14.8,desktop,GB
TXN120845,D1663,192.168.126.240,desktop,GB
TXN120846,D1385,192.168.147.51,desktop,NG
TXN120847,D1380,192.168.204.195,tablet,KE
TXN120848,D2194,192.168.228.183,mobile,GB
TXN120849,D1757,192.168.20.135,mobile,IN
TXN120850,D1997,192.168.21.43,mobile,US
TXN120851,D1023,192.168.210.184,desktop,NG
TXN120852,D1755,192.168.180.218,mobile,GB
TXN120853,D2604,192.168.90.103,tablet,US
TXN120854,D1887,192.168.33.123,tablet,KE
TXN120855,D2191,192.168.160.226,mobile,IN
TXN120856,D2142,192.168.190.138,mobile,NG
TXN120857,D2248,192.168.240.148,desktop,KE
TXN120858,D2462,192.168.200.206,mobile,IN
TXN120859,D1426,192.168.19.168,desktop,IN
TXN120860,D1829,192.168.144.239,mobile,IN
TXN120861,D1170,192.168.43.8,mobile,IN
TXN120862,D1039,192.168.81.128,tablet,US
TXN120863,D2951,192.168.38.155,desktop,NG
